Time,"Query Time (ms)","Render Time (ms)",Token,IP,Method,URL,Queries,"Managed Entities"
"2025-08-21 18:08:15",6.89,20.96,19094e,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",4.68,18.62,32fc0b,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.65,21.44,0e0393,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.40,20.41,9fbbbf,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",4.88,19.74,f2972e,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",4.21,19.29,317828,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",6.13,21.02,33479c,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.53,19.61,f1239d,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.83,21.06,c18613,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",4.94,21.04,cc686b,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",4.71,20.07,c19c98,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.52,20.69,8c92cf,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",4.21,20.76,2b5375,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.87,21.14,07c56e,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.66,20.85,44fa12,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.90,21.41,31aae1,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.18,20.30,12e021,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",4.65,21.56,2b0327,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.45,20.42,bec2f6,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.54,19.82,c00f00,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",4.56,19.91,a2a375,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",5.26,19.13,185a6d,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:15",4.39,19.56,f19ed9,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.24,20.15,7afdb1,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.52,20.04,c5aa0e,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.66,18.48,79513d,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.39,19.82,d1341c,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.29,20.29,4bcf13,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.71,20.52,3e2be0,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.63,19.54,793ae6,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.13,20.26,32e301,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.60,20.23,0f9cc2,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.15,19.69,96f3e7,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.35,20.23,85b79a,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",6.44,21.95,46d80d,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.72,20.13,113133,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",6.23,22.07,e3917f,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.66,20.12,49c15b,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.51,20.84,42c44a,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",6.72,21.64,e3f12d,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.09,21.05,bdd7ce,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.68,20.46,f57b92,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.08,21.32,a0312c,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.83,20.29,d9f266,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.68,19.81,bc0923,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.64,20.26,069d99,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.51,19.65,a1be0b,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.44,20.33,46698e,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",5.04,21.13,b14068,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.77,19.78,bd81ae,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.53,19.90,111ffe,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.81,20.83,59328b,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.62,20.38,a9f885,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
"2025-08-21 18:08:14",4.77,23.74,3cfc00,127.0.0.1,GET,http://127.0.0.1:8000/portfolio,5,37
