Time,"Query Time (ms)","Render Time (ms)",Token,IP,Method,URL,Queries,"Managed Entities"
"2025-07-18 16:55:25",3.06,26.65,dea516,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",2.93,24.71,7eaed5,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",3.43,25.92,42d806,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",4.57,26.90,879d8e,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",2.64,23.23,95b51c,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",4.65,25.98,602679,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",3.40,25.27,b1b940,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",3.40,25.67,f4da45,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",4.07,27.13,ac2238,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",3.76,25.52,dfa520,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",5.60,26.70,cc513f,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",4.24,25.69,1fc742,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",2.80,24.30,bd368e,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",4.98,26.31,d9a4a6,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",4.24,25.04,45c848,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",3.56,29.98,e52864,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:25",3.74,25.94,a168a6,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.57,25.22,969250,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.31,26.56,613bc1,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",4.90,26.77,f83f74,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",2.93,25.54,66026f,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",4.06,26.35,9d8e71,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",2.94,25.29,0c313f,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.62,24.97,0fe1f5,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.78,26.46,1c8cde,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",5.29,26.14,2a182c,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.49,25.18,a3b755,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",4.14,26.46,044ae7,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.29,25.10,8e9bea,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.68,24.17,ba3af9,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",2.95,24.95,c11d31,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",4.97,27.20,f5b8d1,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.08,26.82,af151c,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.26,23.89,5beae5,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.71,26.66,d99888,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.97,24.93,a3b9c1,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.23,26.14,0e16f5,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",4.66,26.28,720611,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.42,25.94,44f293,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",4.03,25.37,996682,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:24",3.62,26.66,5c3e0d,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
"2025-07-18 16:55:23",4.33,26.09,4a3788,127.0.0.1,GET,http://127.0.0.1:8000/admin/album,2,101
