Time,"Query Time (ms)","Render Time (ms)",Token,IP,Method,URL,Queries,"Managed Entities"
"2025-07-18 16:54:40",7.93,31.92,ca6b87,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:40",8.16,32.05,e97681,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:40",6.22,29.54,1a6e5a,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:40",7.17,34.24,b746f6,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",7.42,30.01,7b7c9c,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",6.53,28.26,8a0d41,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",4.91,27.87,344f7b,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",7.74,30.82,855f6a,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",7.28,31.57,ffe1f7,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",7.31,32.97,8cc6c7,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",7.79,32.29,058e19,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",7.78,31.80,95a219,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",7.25,31.76,b31198,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",6.74,26.70,f424bb,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",6.22,27.62,1d1831,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",7.83,31.27,7cf849,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",5.68,28.52,71e8aa,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",6.22,27.25,416248,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",8.07,31.03,ec91bf,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",6.52,29.14,7149dd,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",6.70,31.40,348107,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",7.18,32.41,a7dcf6,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",6.37,30.74,43c8bc,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
"2025-07-18 16:54:39",9.63,33.25,9f57f0,127.0.0.1,GET,http://127.0.0.1:8000/admin/media,3,47
